joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
2.262995,-0.658614,-1.707660,2.596484,-0.751014,0.418465,1.149479,-0.390348,0.380999,-2.885984,-0.653729,-0.306665,3.027933,0.739752,-0.216017,-0.240196,3.573233,0.374601,0.727647,2.396016,-2.329954,0.827858,-10.066983,0.621164,2.029250,-0.868726,-1.536824,0.065509,0.917087
2.049743,-0.797648,-1.668880,2.303176,-0.659166,0.426848,1.089416,-0.275490,0.227911,-2.598996,-0.544400,-0.215300,3.141082,0.761099,0.031353,-0.176640,3.498678,0.197580,0.804580,2.295188,-2.032564,0.595298,-9.620368,0.872445,2.237704,-0.819125,-1.351079,0.139704,1.193202
1.623239,-1.075718,-1.591320,1.716559,-0.475472,0.443615,0.969289,-0.045775,-0.078265,-2.025021,-0.325740,-0.032569,3.367379,0.803793,0.526093,-0.049527,3.349568,-0.156463,0.958445,2.093532,-1.437784,0.130176,-8.727140,1.375008,2.654612,-0.719923,-0.979590,0.288092,1.745433
1.460710,-1.109861,-1.286919,1.322461,-0.452028,0.343458,1.139683,0.063491,-0.218522,-1.479659,-0.113848,0.127213,3.242388,0.612966,0.036771,0.344934,2.885537,-0.180948,0.823234,1.676661,-0.480255,-0.013637,-6.722331,1.257029,3.314636,-0.356526,-0.180012,0.761686,1.847626
1.379445,-1.126932,-1.134719,1.125412,-0.440306,0.293379,1.224879,0.118124,-0.288651,-1.206978,-0.007902,0.207104,3.179893,0.517553,-0.207890,0.542164,2.653522,-0.193190,0.755628,1.468226,-0.001490,-0.085544,-5.719927,1.198039,3.644648,-0.174828,0.219778,0.998483,1.898722
1.249768,-0.893113,-0.841851,0.812333,-0.216199,0.341085,1.300880,0.452011,-0.179990,-0.890414,-0.272655,0.398420,2.880303,0.500956,-0.525791,0.440433,1.542043,-0.253380,0.533255,1.596085,0.414914,-0.260287,-3.759123,0.933552,3.435357,0.052753,0.529430,0.524702,1.954948
1.178904,-0.799290,-0.809616,0.749509,-0.088938,0.410706,1.299967,0.545946,-0.135356,-0.680195,-0.376008,0.464459,2.695996,0.339426,-0.323541,0.339415,1.381809,-0.220920,0.489865,1.503032,0.384547,-0.320486,-3.183094,0.634317,3.177629,-0.049179,0.511101,0.747304,1.732370
1.037174,-0.611644,-0.745145,0.623860,0.165586,0.549948,1.298141,0.733817,-0.046088,-0.259757,-0.582712,0.596536,2.327381,0.016364,0.080959,0.137379,1.061342,-0.156000,0.403086,1.316926,0.323813,-0.440885,-2.031037,0.035847,2.662171,-0.253041,0.474443,1.192508,1.287215
0.839502,-0.517722,-0.594094,0.308936,0.103206,0.477859,0.936811,0.480423,-0.024203,-0.192163,-0.498708,0.625780,2.135314,-0.138444,0.082600,0.049587,0.788354,-0.073372,0.316969,1.145369,0.097310,-0.297579,-1.274415,0.128352,1.891500,-0.187138,0.407366,0.980123,0.961451
0.740665,-0.470761,-0.518569,0.151474,0.072016,0.441814,0.756146,0.353727,-0.013261,-0.158367,-0.456707,0.640402,2.039281,-0.215848,0.083420,0.005691,0.651860,-0.032058,0.273911,1.059591,-0.015941,-0.225926,-0.896105,0.174605,1.506164,-0.154186,0.373827,0.873931,0.798570
0.706192,-0.462155,-0.511292,0.067464,0.114086,0.449568,0.582982,0.406859,0.155017,0.101220,-0.113211,0.655645,1.941637,-0.461533,0.176531,-0.268727,0.740819,-0.089685,0.233632,0.847809,-0.020826,-0.199689,-0.633615,-0.174623,2.210301,-0.021996,0.175621,0.611078,0.604574
0.612635,-0.467026,-0.458243,0.081062,0.108704,0.441114,0.474534,0.316534,0.125337,0.163985,-0.065960,0.655891,1.853655,-0.506645,0.183503,-0.385782,0.776551,-0.113217,0.249670,0.750664,-0.081024,-0.156807,-0.471681,-0.278238,2.045429,-0.044375,0.066696,0.560106,0.407360
0.425521,-0.476768,-0.352143,0.108258,0.097940,0.424208,0.257638,0.135883,0.065977,0.289514,0.028540,0.656384,1.677693,-0.596868,0.197445,-0.619892,0.848015,-0.160279,0.281746,0.556374,-0.201421,-0.071045,-0.147815,-0.485469,1.715684,-0.089133,-0.151154,0.458162,0.012933
0.599137,-0.261509,-0.359477,-0.029747,-0.069394,0.334556,0.334711,-0.132020,0.113219,-0.250891,-0.113472,0.542938,1.685385,-0.252223,0.118304,-0.651985,0.752088,-0.087515,0.186392,0.418813,-0.312484,-0.165501,-0.047851,-0.947342,1.378653,-0.206213,-0.129321,0.349997,0.177645
0.685945,-0.153880,-0.363143,-0.098750,-0.153061,0.289730,0.373248,-0.265971,0.136840,-0.521093,-0.184479,0.486215,1.689232,-0.079900,0.078734,-0.668031,0.704125,-0.051132,0.138715,0.350032,-0.368015,-0.212730,0.002131,-1.178278,1.210138,-0.264753,-0.118405,0.295915,0.260001
0.498541,-0.229817,-0.224796,0.017272,-0.287184,0.158386,0.616723,-0.574410,0.012746,-0.268760,-0.045050,0.512139,1.557221,-0.166634,-0.110472,-0.740939,0.838635,-0.060520,0.080250,0.199333,-0.365903,-0.214323,0.294694,-0.984675,0.783298,-0.124728,0.098446,0.170767,-0.093680
0.554115,-0.160724,-0.205561,-0.033090,-0.261785,0.148070,0.532188,-0.456551,-0.009857,-0.444489,-0.192823,0.469730,1.510105,-0.029446,-0.003814,-0.710634,0.788099,-0.048043,0.091693,0.195651,-0.407050,-0.233327,0.243761,-0.944901,0.889552,-0.178539,0.038871,0.150424,-0.068799
0.665263,-0.022538,-0.167090,-0.133814,-0.210986,0.127438,0.363120,-0.220832,-0.055064,-0.795948,-0.488369,0.384912,1.415872,0.244930,0.209504,-0.650024,0.687028,-0.023090,0.114578,0.188287,-0.489344,-0.271334,0.141894,-0.865352,1.102059,-0.286160,-0.080277,0.109738,-0.019037
0.470517,-0.120043,-0.206741,-0.106615,-0.324510,0.050878,0.453313,-0.241782,-0.097644,-0.435223,-0.214030,0.385051,1.267002,0.191588,0.163013,-0.582568,0.654768,-0.012600,0.093746,0.084464,-0.467326,-0.216855,0.091675,-0.605781,0.649319,-0.219043,-0.070222,0.251057,-0.205376
0.373144,-0.168795,-0.226566,-0.093016,-0.381271,0.012598,0.498410,-0.252258,-0.118933,-0.254861,-0.076860,0.385121,1.192567,0.164917,0.139768,-0.548841,0.638638,-0.007356,0.083330,0.032553,-0.456318,-0.189616,0.066565,-0.475996,0.422949,-0.185484,-0.065194,0.321717,-0.298546
0.402201,0.081679,-0.186119,0.029782,-0.163173,0.031186,0.324184,-0.145785,-0.206051,-0.315876,-0.227280,0.188974,0.990118,0.178930,0.118972,-0.330616,0.366793,-0.161219,-0.051407,-0.007064,-0.452455,-0.255988,0.092618,-0.204152,0.251999,-0.107734,-0.198309,0.346143,-0.646232
0.419589,0.128933,-0.143469,0.024201,-0.191768,0.016071,0.282396,-0.218260,-0.213151,-0.379384,-0.299625,0.180320,0.891250,0.144352,0.037509,-0.293083,0.255457,-0.144263,-0.081298,0.025282,-0.463199,-0.218245,0.058947,-0.117637,0.099696,-0.093385,-0.174132,0.288621,-0.503290
0.454364,0.223441,-0.058169,0.013038,-0.248956,-0.014158,0.198821,-0.363209,-0.227352,-0.506399,-0.444314,0.163014,0.693513,0.075195,-0.125418,-0.218018,0.032786,-0.110352,-0.141078,0.089975,-0.484685,-0.142760,-0.008397,0.055393,-0.204910,-0.064687,-0.125779,0.173576,-0.217405
0.451195,0.218397,-0.051041,-0.015265,-0.166035,0.037251,0.122478,-0.272867,-0.222885,-0.514309,-0.366503,0.094559,0.548230,0.058799,-0.009548,-0.187079,0.006279,-0.136838,-0.051611,-0.017605,-0.384834,-0.172738,-0.009338,0.047599,-0.140289,-0.003723,-0.092583,0.034660,-0.120840
0.449611,0.215875,-0.047477,-0.029416,-0.124574,0.062955,0.084307,-0.227697,-0.220651,-0.518264,-0.327597,0.060331,0.475588,0.050601,0.048387,-0.171610,-0.006975,-0.150080,-0.006878,-0.071395,-0.334908,-0.187728,-0.009808,0.043702,-0.107979,0.026760,-0.075985,-0.034798,-0.072558
0.440753,0.204818,0.030828,-0.192709,-0.218122,0.044822,0.000806,-0.290304,-0.159147,-0.400310,-0.132037,0.083165,0.301946,0.009936,-0.038087,-0.059085,-0.039172,-0.053882,-0.013863,-0.112378,-0.252142,0.023743,0.000547,0.270910,-0.247010,0.052386,-0.038940,0.388639,-0.234494
0.405945,0.159383,0.040565,-0.166592,-0.170066,0.048497,0.017208,-0.214923,-0.161056,-0.384347,-0.102277,0.069306,0.237743,-0.033983,-0.043753,-0.019004,-0.056930,-0.016916,-0.027586,-0.126988,-0.222799,0.024146,0.018569,0.321732,-0.262386,0.053554,-0.073025,0.375761,-0.296123
0.336328,0.068514,0.060041,-0.114357,-0.073955,0.055846,0.050012,-0.064162,-0.164874,-0.352423,-0.042757,0.041589,0.109338,-0.121820,-0.055085,0.061157,-0.092447,0.057016,-0.055033,-0.156207,-0.164114,0.024953,0.054613,0.423374,-0.293137,0.055891,-0.141195,0.350005,-0.419380
0.303287,0.033399,0.091339,-0.161471,-0.096634,0.008625,0.003259,-0.128623,-0.139781,-0.341130,0.006625,0.072203,-0.007841,-0.040820,-0.098071,0.011157,-0.034344,0.044627,-0.052440,-0.185396,-0.115960,0.065393,0.010461,0.423951,-0.354143,0.018044,-0.112659,0.338725,-0.333988
0.286766,0.015842,0.106987,-0.185027,-0.107974,-0.014985,-0.020117,-0.160854,-0.127235,-0.335484,0.031316,0.087510,-0.066430,-0.000320,-0.119563,-0.013843,-0.005293,0.038433,-0.051144,-0.199991,-0.091884,0.085613,-0.011616,0.424240,-0.384647,-0.000880,-0.098391,0.333085,-0.291292
0.246526,-0.013176,0.113538,-0.142057,-0.053709,0.018550,0.044805,-0.147676,-0.156398,-0.323626,-0.003350,0.052544,-0.131262,0.003950,-0.049651,0.024246,0.059991,0.081290,-0.046789,-0.237908,0.014305,0.161966,-0.067983,0.551773,-0.190408,0.050901,-0.101179,0.280772,-0.251073
0.219088,-0.022151,0.092112,-0.118704,-0.010162,0.023405,0.052966,-0.091486,-0.142867,-0.286958,0.013628,0.056679,-0.148371,-0.001549,-0.024083,0.016704,0.084988,0.084442,-0.032167,-0.290221,0.037101,0.184018,-0.060267,0.502331,-0.094844,0.055160,-0.138154,0.145629,-0.207203
0.164213,-0.040099,0.049260,-0.071998,0.076932,0.033116,0.069287,0.020895,-0.115806,-0.213622,0.047585,0.064949,-0.182587,-0.012547,0.027054,0.001619,0.134982,0.090746,-0.002925,-0.394846,0.082694,0.228122,-0.044836,0.403447,0.096284,0.063677,-0.212104,-0.124656,-0.119464
0.149483,0.025821,0.116502,-0.148590,-0.006955,-0.012649,-0.042408,-0.171736,-0.163819,-0.245449,0.039499,0.052507,-0.236431,0.053657,-0.009212,0.016066,0.082746,0.052273,-0.009280,-0.413752,0.145732,0.280961,-0.044987,0.410196,-0.008255,0.123015,-0.103985,-0.173635,0.042777
0.142118,0.058782,0.150124,-0.186886,-0.048898,-0.035532,-0.098256,-0.268051,-0.187825,-0.261362,0.035456,0.046285,-0.263353,0.086759,-0.027344,0.023290,0.056628,0.033037,-0.012458,-0.423205,0.177250,0.307381,-0.045063,0.413570,-0.060525,0.152685,-0.049926,-0.198125,0.123897
0.082509,0.061092,0.077384,-0.087100,0.093857,-0.041180,0.048449,0.061476,-0.152362,-0.212773,-0.091324,0.020311,-0.288031,0.086789,0.021636,-0.056552,0.118364,0.091466,0.013692,-0.504157,0.173205,0.299204,0.070111,0.223694,-0.090405,0.068322,-0.049310,-0.367381,0.134094
0.086054,0.073261,0.095610,-0.104146,0.077152,-0.039775,0.001130,0.021745,-0.146783,-0.230859,-0.059973,-0.008630,-0.297923,0.055082,-0.003689,-0.038748,0.107151,0.092856,0.002409,-0.515314,0.210629,0.334077,0.079790,0.199407,-0.055031,0.091070,-0.063931,-0.383604,0.156903
0.093144,0.097599,0.132060,-0.138237,0.043742,-0.036966,-0.093507,-0.057717,-0.135624,-0.267031,0.002729,-0.066512,-0.317706,-0.008331,-0.054339,-0.003142,0.084725,0.095637,-0.020159,-0.537630,0.285477,0.403823,0.099149,0.150831,0.015718,0.136565,-0.093175,-0.416052,0.202521
0.142867,0.124717,0.188972,-0.194692,0.004577,-0.075854,-0.164262,-0.154118,-0.109526,-0.313624,0.034429,-0.108630,-0.305914,0.041375,-0.134610,0.001131,0.057383,0.060988,-0.114507,-0.497559,0.348490,0.446579,0.210453,0.147778,-0.022010,0.179339,-0.030104,-0.313516,0.147472
0.167728,0.138275,0.217429,-0.222920,-0.015006,-0.095298,-0.199639,-0.202318,-0.096478,-0.336921,0.050280,-0.129689,-0.300018,0.066227,-0.174746,0.003268,0.043713,0.043664,-0.161680,-0.477523,0.379997,0.467958,0.266106,0.146252,-0.040873,0.200726,0.001431,-0.262248,0.119948
0.133217,0.163906,0.153618,-0.206498,0.075826,-0.048485,-0.272872,-0.109735,-0.104210,-0.285342,0.071836,-0.183702,-0.365529,0.040846,-0.121587,0.099938,0.003636,0.039400,-0.158334,-0.470690,0.334199,0.455992,0.274472,0.318872,-0.184307,0.212251,-0.033536,-0.270015,-0.000233
0.143251,0.182613,0.162090,-0.195105,0.074685,-0.060467,-0.270279,-0.099379,-0.089550,-0.288938,0.056461,-0.179018,-0.373673,0.034885,-0.151163,0.069402,0.007542,0.049647,-0.171536,-0.438631,0.313577,0.459411,0.318461,0.325409,-0.267041,0.187266,-0.032196,-0.270333,0.005806
0.163319,0.220027,0.179035,-0.172319,0.072404,-0.084430,-0.265093,-0.078667,-0.060230,-0.296128,0.025711,-0.169650,-0.389960,0.022963,-0.210316,0.008331,0.015353,0.070141,-0.197942,-0.374514,0.272334,0.466249,0.406439,0.338484,-0.432508,0.137297,-0.029518,-0.270968,0.017884
0.149267,0.202438,0.200576,-0.228114,0.031162,-0.096084,-0.293837,-0.114701,-0.073674,-0.331467,0.065157,-0.215964,-0.363309,0.075562,-0.257952,0.042148,-0.019304,0.077146,-0.196982,-0.344710,0.290365,0.475880,0.464328,0.501931,-0.534987,0.159437,0.034567,-0.129497,-0.038722
0.142241,0.193643,0.211347,-0.256011,0.010541,-0.101911,-0.308209,-0.132717,-0.080396,-0.349137,0.084879,-0.239121,-0.349983,0.101861,-0.281771,0.059057,-0.036632,0.080648,-0.196502,-0.329808,0.299381,0.480696,0.493273,0.583654,-0.586227,0.170507,0.066610,-0.058761,-0.067026
0.187063,0.272268,0.223287,-0.331546,-0.099987,-0.152930,-0.338231,-0.332370,-0.011896,-0.330188,0.272685,-0.222192,-0.317790,0.143366,-0.299944,0.066141,-0.052174,0.104842,-0.277544,-0.405532,0.345802,0.518785,0.555124,0.523349,-0.729786,0.132336,0.083765,0.258975,-0.060867
0.149705,0.222873,0.204182,-0.314001,-0.067209,-0.150946,-0.309546,-0.253070,-0.028809,-0.312668,0.271572,-0.221287,-0.318265,0.166809,-0.253768,0.065277,-0.044131,0.105951,-0.270028,-0.390169,0.301902,0.457437,0.536341,0.498451,-0.684536,0.141481,0.076578,0.169529,-0.075637
0.074989,0.124083,0.165972,-0.278911,-0.001653,-0.146979,-0.252177,-0.094472,-0.062636,-0.277627,0.269347,-0.219477,-0.319215,0.213696,-0.161415,0.063550,-0.028044,0.108170,-0.254997,-0.359443,0.214103,0.334741,0.498775,0.448655,-0.594034,0.159770,0.062202,-0.009363,-0.105177
0.045877,0.099582,0.167648,-0.299184,-0.098920,-0.115828,-0.255925,-0.192662,-0.082942,-0.345702,0.361800,-0.263698,-0.265672,-0.006775,-0.255594,0.188929,-0.071955,0.163139,-0.266832,-0.347825,0.166931,0.442791,0.461494,0.375432,-0.382500,0.227631,-0.141817,-0.096460,-0.255555
0.031321,0.087331,0.168486,-0.309321,-0.147553,-0.100252,-0.257799,-0.241756,-0.093095,-0.379739,0.408026,-0.285809,-0.238900,-0.117010,-0.302684,0.251618,-0.093910,0.190623,-0.272749,-0.342016,0.143344,0.496816,0.442854,0.338820,-0.276732,0.261562,-0.243826,-0.140008,-0.330744
0.035441,0.050529,0.136981,-0.390203,-0.150951,-0.218411,-0.155311,-0.199738,-0.057763,-0.370804,0.436633,-0.252509,-0.228497,0.123147,-0.209114,0.158536,-0.077348,0.155808,-0.162056,-0.310628,-0.041231,0.205242,0.365612,0.441971,-0.709580,0.090399,-0.106484,-0.109621,-0.258365
0.012759,0.029424,0.099420,-0.387488,-0.135714,-0.214417,-0.189452,-0.188666,-0.043192,-0.333559,0.442113,-0.257617,-0.190591,0.128736,-0.129638,0.150953,-0.068715,0.156163,-0.130634,-0.326851,-0.074799,0.170570,0.324373,0.350094,-0.610846,0.056016,-0.106748,-0.009620,-0.279813
-0.032606,-0.012787,0.024297,-0.382059,-0.105240,-0.206430,-0.257735,-0.166524,-0.014049,-0.259068,0.453072,-0.267833,-0.114778,0.139913,0.029315,0.135787,-0.051450,0.156873,-0.067789,-0.359298,-0.141935,0.101227,0.241894,0.166340,-0.413378,-0.012751,-0.107277,0.190382,-0.322708
-0.067876,-0.023342,0.011940,-0.357756,-0.087651,-0.189029,-0.312857,-0.169486,-0.039968,-0.209603,0.466344,-0.295966,-0.072096,0.123610,0.066509,0.229455,-0.147972,0.114968,-0.127589,-0.310039,-0.256544,-0.060692,-0.006859,0.334462,-0.510794,0.011472,-0.110472,-0.087354,-0.118926
-0.085512,-0.028619,0.005762,-0.345604,-0.078857,-0.180328,-0.340418,-0.170968,-0.052928,-0.184870,0.472981,-0.310033,-0.050755,0.115458,0.085106,0.276289,-0.196232,0.094015,-0.157488,-0.285410,-0.313848,-0.141652,-0.131235,0.418523,-0.559502,0.023583,-0.112069,-0.226222,-0.017035
-0.131930,-0.108326,-0.055961,-0.275448,0.065317,-0.155576,-0.088715,0.036729,0.000667,-0.257478,0.151252,-0.253465,0.105644,0.194189,0.265258,0.200953,-0.110471,0.082959,-0.001216,-0.325761,-0.343093,-0.062928,0.047212,0.366898,-0.387449,0.094394,-0.010079,-0.071597,-0.179882
-0.109657,-0.075882,-0.039086,-0.272640,0.056314,-0.162374,-0.104810,0.002665,-0.014217,-0.297291,0.045030,-0.266631,0.132461,0.225052,0.204463,0.207964,-0.141078,0.049469,-0.014618,-0.249819,-0.376368,-0.093671,-0.007357,0.402523,-0.449237,0.082649,0.009784,-0.104482,-0.112995
-0.065110,-0.010994,-0.005337,-0.267025,0.038309,-0.175971,-0.137002,-0.065462,-0.043984,-0.376916,-0.167415,-0.292962,0.186094,0.286778,0.082873,0.221986,-0.202290,-0.017510,-0.041420,-0.097933,-0.442919,-0.155157,-0.116495,0.473773,-0.572814,0.059160,0.049509,-0.170254,0.020778
-0.055796,0.042686,-0.023702,-0.171144,0.090486,-0.105023,-0.175028,-0.038782,-0.010776,-0.385953,-0.291463,-0.265487,0.256575,0.288917,0.170811,0.230403,-0.189700,-0.056737,-0.109683,-0.012885,-0.501471,-0.048617,-0.081189,0.571647,-0.628505,0.079817,0.038433,-0.120422,0.002758
-0.051138,0.069526,-0.032884,-0.123204,0.116575,-0.069549,-0.194042,-0.025442,0.005828,-0.390472,-0.353487,-0.251750,0.291816,0.289987,0.214781,0.234612,-0.183404,-0.076351,-0.143815,0.029639,-0.530747,0.004653,-0.063536,0.620584,-0.656351,0.090146,0.032895,-0.095507,-0.006252
0.076929,0.043011,-0.107084,-0.054504,0.382338,-0.055589,-0.237037,0.152993,0.196444,-0.312247,-0.740998,-0.200317,0.568609,0.365399,0.448061,0.116126,-0.152173,-0.136678,-0.056338,-0.019610,-0.325161,0.197349,0.491100,0.110689,-0.072665,0.098447,0.120577,-0.015187,-0.111580
0.101537,0.032979,-0.130191,-0.059543,0.469625,-0.050122,-0.214716,0.236208,0.215374,-0.354755,-0.850471,-0.146321,0.618443,0.325973,0.547724,0.116285,-0.133860,-0.110876,-0.032615,-0.056340,-0.286157,0.322291,0.738445,0.078139,0.052456,0.100696,0.133146,-0.115288,-0.102465
0.150753,0.012916,-0.176404,-0.069622,0.644200,-0.039188,-0.170076,0.402640,0.253234,-0.439771,-1.069416,-0.038330,0.718111,0.247122,0.747049,0.116602,-0.097233,-0.059272,0.014832,-0.129800,-0.208149,0.572175,1.233135,0.013039,0.302696,0.105195,0.158284,-0.315488,-0.084237
0.204747,0.157681,-0.092024,-0.084938,0.468438,-0.080766,-0.154302,0.180324,0.232454,-0.496660,-1.145289,0.040414,0.747484,0.267398,0.547797,0.085857,-0.130903,-0.045058,-0.030529,-0.023818,-0.219046,0.787984,1.565732,0.122036,-0.160345,0.004744,0.120592,0.066811,-0.183881
0.231744,0.230064,-0.049834,-0.092597,0.380558,-0.101555,-0.146415,0.069167,0.222064,-0.525105,-1.183225,0.079786,0.762171,0.277536,0.448171,0.070485,-0.147738,-0.037951,-0.053210,0.029173,-0.224494,0.895888,1.732031,0.176534,-0.391865,-0.045482,0.101745,0.257960,-0.233703
0.209697,0.235077,0.029159,-0.090779,0.302232,-0.079443,-0.449060,0.108708,0.131031,-0.503541,-1.152425,0.142960,0.748345,0.189757,0.399283,0.027262,-0.200640,-0.083365,-0.082107,0.103519,-0.177246,1.205357,2.012405,0.238667,-0.879491,-0.003024,0.146561,0.550492,-0.285883
0.226466,0.219847,0.043885,-0.097480,0.322986,-0.083667,-0.460684,0.197620,0.123265,-0.468534,-1.157057,0.181649,0.720201,0.186405,0.424131,0.012304,-0.226500,-0.075772,-0.073150,0.085542,-0.137081,1.360482,2.171975,0.389972,-1.218001,0.014550,0.212599,0.557351,-0.294075
0.260005,0.189387,0.073337,-0.110881,0.364495,-0.092115,-0.483931,0.375444,0.107733,-0.398521,-1.166320,0.259027,0.663913,0.179699,0.473826,-0.017610,-0.278221,-0.060588,-0.055238,0.049587,-0.056752,1.670733,2.491114,0.692584,-1.895022,0.049699,0.344675,0.571068,-0.310459
0.282088,0.111610,0.105746,-0.090154,0.340463,-0.043168,-0.520197,0.374651,0.051296,-0.271438,-1.120164,0.289431,0.663790,0.113418,0.495324,-0.059055,-0.291511,-0.087107,-0.055847,-0.052674,0.167430,2.115292,2.687241,0.668843,-2.130002,0.206984,0.449609,0.589153,-0.134308
0.293129,0.072721,0.121951,-0.079790,0.328447,-0.018695,-0.538330,0.374255,0.023078,-0.207896,-1.097086,0.304633,0.663729,0.080278,0.506073,-0.079778,-0.298156,-0.100366,-0.056151,-0.103805,0.279521,2.337572,2.785304,0.656973,-2.247493,0.285627,0.502076,0.598196,-0.046233
0.315930,0.018641,0.093206,-0.087376,0.256671,0.094640,-0.260719,0.407264,-0.044872,-0.114207,-1.013648,0.324516,0.638074,-0.014068,0.579459,-0.230573,0.016294,-0.111576,-0.038857,-0.190625,0.529570,2.917345,3.092211,0.787046,-1.647915,0.429569,0.607660,0.620675,-0.132399
0.346787,0.051928,0.102649,-0.042288,0.290679,0.101227,-0.087390,0.437802,-0.125584,-0.137348,-1.160715,0.265411,0.369677,-0.043470,0.636910,-0.288244,0.029495,-0.087241,-0.065144,-0.212928,0.657507,3.350911,3.525506,1.183271,-2.013730,0.485901,0.645787,0.608125,-0.225128
0.408499,0.118501,0.121534,0.047887,0.358696,0.114401,0.259268,0.498878,-0.287007,-0.183630,-1.454848,0.147201,-0.167116,-0.102273,0.751812,-0.403588,0.055898,-0.038572,-0.117720,-0.257536,0.913381,4.218043,4.392095,1.975721,-2.745359,0.598566,0.722043,0.583025,-0.410586
0.360157,0.073505,0.010610,0.071763,0.317473,0.137857,0.271729,0.404163,-0.281355,-0.134962,-1.236591,0.166978,-0.312830,-0.057156,0.769446,-0.411410,0.266468,-0.043354,-0.102110,-0.380470,1.028264,4.619632,4.657781,2.935322,-2.118480,0.727704,0.709805,0.683534,-0.525593
0.335986,0.051007,-0.044852,0.083700,0.296862,0.149585,0.277960,0.356805,-0.278529,-0.110627,-1.127463,0.176866,-0.385688,-0.034598,0.778264,-0.415320,0.371753,-0.045745,-0.094306,-0.441937,1.085705,4.820426,4.790623,3.415123,-1.805041,0.792273,0.703686,0.733789,-0.583097
0.111699,0.012124,-0.171693,0.079645,0.165915,0.106547,0.141372,0.169008,-0.234388,0.162484,-0.894678,-0.050123,-0.483069,0.018654,0.630373,-0.595775,0.607691,-0.113038,-0.070292,-1.021470,1.479399,5.842305,5.477359,3.444250,-1.508333,0.613980,0.608828,0.593294,-0.386484
0.097944,0.018405,-0.201060,0.081656,0.209108,0.107778,0.048220,0.217251,-0.212807,0.212658,-0.859683,-0.029092,-0.563569,0.026857,0.627316,-0.680937,0.636268,-0.103900,-0.119000,-1.151655,1.543118,5.948505,5.540248,3.366223,-1.847337,0.523757,0.612715,0.514337,-0.145202
0.070434,0.030968,-0.259794,0.085678,0.295494,0.110240,-0.138085,0.313735,-0.169647,0.313005,-0.789695,0.012971,-0.724569,0.043263,0.621203,-0.851260,0.693423,-0.085623,-0.216416,-1.412025,1.670556,6.160906,5.666025,3.210170,-2.525345,0.343313,0.620488,0.356423,0.337364
0.098952,0.014787,-0.312284,0.127436,0.326464,0.117571,-0.106880,0.359811,-0.159028,0.184320,-0.919627,-0.037166,-0.664383,0.158729,0.630944,-0.832615,0.738997,-0.144364,-0.204392,-1.492686,1.677161,5.881813,5.326454,3.270197,-2.495793,0.137547,0.583837,-0.109911,0.850259
0.113211,0.006696,-0.338530,0.148314,0.341949,0.121236,-0.091277,0.382850,-0.153719,0.119977,-0.984593,-0.062235,-0.634291,0.216461,0.635815,-0.823293,0.761785,-0.173735,-0.198380,-1.533017,1.680463,5.742266,5.156668,3.300210,-2.481017,0.034664,0.565512,-0.343077,1.106706
0.178727,0.106419,-0.377550,0.226484,0.341093,0.128750,0.092617,0.282017,-0.033513,0.140000,-0.856462,0.016200,-0.633409,0.136454,0.474752,-0.779502,0.778343,-0.157416,-0.043295,-1.319237,1.263303,5.107747,4.511368,2.847954,-2.597876,0.263829,0.587500,-0.935503,1.257843
0.137437,0.082548,-0.332180,0.208784,0.298802,0.121620,0.061980,0.243069,-0.048791,0.182733,-0.743904,0.081305,-0.507472,0.070041,0.454183,-0.681382,0.657898,-0.160750,-0.012456,-1.142238,1.072733,4.493952,3.931344,2.452923,-2.306124,0.331156,0.539168,-0.836047,1.042514
0.054857,0.034804,-0.241440,0.173382,0.214218,0.107358,0.000706,0.165173,-0.079347,0.268199,-0.518788,0.211514,-0.255599,-0.062784,0.413045,-0.485142,0.417009,-0.167420,0.049221,-0.788239,0.691594,3.266362,2.771296,1.662860,-1.722619,0.465808,0.442505,-0.637136,0.611857
0.040312,0.128137,-0.184655,0.137188,0.181206,0.052112,0.095274,0.035055,-0.064153,0.236742,-0.541982,0.164693,-0.188488,-0.085075,0.314104,-0.437227,0.330262,-0.087939,0.046625,-0.392987,0.360564,2.481283,2.020558,1.150310,-1.470588,0.207072,0.179234,-0.582533,0.518903
0.033039,0.174804,-0.156262,0.119091,0.164700,0.024489,0.142559,-0.030004,-0.056556,0.221014,-0.553578,0.141282,-0.154932,-0.096221,0.264633,-0.413270,0.286888,-0.048198,0.045327,-0.195360,0.195048,2.088743,1.645188,0.894035,-1.344572,0.077704,0.047599,-0.555232,0.472426
0.113686,0.070748,-0.110284,0.022096,0.052705,0.020792,0.186489,0.055959,-0.048270,0.015752,-0.395562,0.147840,-0.082432,-0.007922,0.213919,-0.200448,0.097644,-0.017026,0.040126,-0.046275,0.101741,1.178917,0.827290,0.580997,-0.819597,-0.029167,0.033047,0.017565,0.141864
